Price,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume
Ticker,ADBE,AMAT,AMD,AVGO,CRM,CSCO,IBM,INTC,INTU,LYFT,MU,NFLX,NOW,NVDA,ORCL,PYPL,QCOM,SNAP,TXN,UBER,ADBE,AMAT,AMD,AVGO,CRM,CSCO,IBM,INTC,INTU,LYFT,MU,NFLX,NOW,NVDA,ORCL,PYPL,QCOM,SNAP,TXN,UBER,ADBE,AMAT,AMD,AVGO,CRM,CSCO,IBM,INTC,INTU,LYFT,MU,NFLX,NOW,NVDA,ORCL,PYPL,QCOM,SNAP,TXN,UBER,ADBE,AMAT,AMD,AVGO,CRM,CSCO,IBM,INTC,INTU,LYFT,MU,NFLX,NOW,NVDA,ORCL,PYPL,QCOM,SNAP,TXN,UBER,ADBE,AMAT,AMD,AVGO,CRM,CSCO,IBM,INTC,INTU,LYFT,MU,NFLX,NOW,NVDA,ORCL,PYPL,QCOM,SNAP,TXN,UBER,ADBE,AMAT,AMD,AVGO,CRM,CSCO,IBM,INTC,INTU,LYFT,MU,NFLX,NOW,NVDA,ORCL,PYPL,QCOM,SNAP,TXN,UBER
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-02,334.42999267578125,59.72330093383789,49.099998474121094,282.4285888671875,166.77215576171875,42.764034271240234,105.34634399414062,54.22627639770508,258.8361511230469,43.58000183105469,54.400081634521484,329.80999755859375,291.239990234375,59.74123764038086,50.35911178588867,110.75,80.54084777832031,16.780000686645508,115.04557037353516,30.989999771118164,334.42999267578125,62.20000076293945,49.099998474121094,322.3900146484375,166.99000549316406,48.41999816894531,129.46463012695312,60.84000015258789,266.1600036621094,43.58000183105469,55.38999938964844,329.80999755859375,291.239990234375,59.977500915527344,53.95000076293945,110.75,88.69000244140625,16.780000686645508,129.57000732421875,30.989999771118164,334.4800109863281,62.650001525878906,49.25,322.5,167.07000732421875,48.41999816894531,129.94264221191406,60.970001220703125,266.6000061035156,44.06999969482422,55.4900016784668,329.9800109863281,291.67999267578125,59.977500915527344,53.959999084472656,111.20999908447266,89.80999755859375,16.950000762939453,129.61000061035156,31.0,329.1700134277344,61.70000076293945,46.630001068115234,317.32000732421875,163.5800018310547,47.880001068115234,128.8432159423828,60.220001220703125,261.0799865722656,43.165000915527344,54.5099983215332,324.7799987792969,284.2200012207031,59.18000030517578,53.22999954223633,109.2750015258789,88.08000183105469,16.459999084472656,127.7699966430664,29.790000915527344,330.0,62.0,46.86000061035156,319.32000732421875,163.9199981689453,48.060001373291016,129.06309509277344,60.2400016784668,261.0799865722656,43.220001220703125,54.849998474121094,326.1000061035156,284.9599914550781,59.6875,53.27000045776367,109.47000122070312,89.05000305175781,16.6200008392334,129.1300048828125,29.940000534057617,1990100,6647900,80331100,2032900,5189300,16708100,3293436,18056000,1124500,3912100,20173200,4485800,1831100,23753600,13899600,7418800,8413900,26062600,4614000,20578900
2020-01-03,331.80999755859375,58.77272415161133,48.599998474121094,275.2449645996094,165.95321655273438,42.066314697265625,104.50619506835938,53.566707611083984,257.1051330566406,43.189998626708984,53.55544662475586,325.8999938964844,291.1000061035156,58.78501510620117,50.181739807128906,108.76000213623047,79.0242919921875,16.75,113.51837921142578,31.3700008392334,331.80999755859375,61.209999084472656,48.599998474121094,314.19000244140625,166.1699981689453,47.630001068115234,128.43212890625,60.099998474121094,264.3800048828125,43.189998626708984,54.529998779296875,325.8999938964844,291.1000061035156,59.01750183105469,53.7599983215332,108.76000213623047,87.0199966430664,16.75,127.8499984741211,31.3700008392334,332.9800109863281,61.72999954223633,49.38999938964844,320.0,166.77000427246094,48.13999938964844,128.92926025390625,60.70000076293945,265.3699951171875,43.36000061035156,55.310001373291016,329.8599853515625,293.05999755859375,59.45750045776367,54.04999923706055,110.41999816894531,87.63999938964844,17.100000381469727,129.25,31.43000030517578,328.69000244140625,60.560001373291016,47.540000915527344,314.0799865722656,165.0,47.47999954223633,127.6864242553711,59.810001373291016,261.44000244140625,42.233001708984375,54.0,325.5299987792969,286.5,58.525001525878906,52.95000076293945,108.76000213623047,86.44000244140625,16.350000381469727,127.2300033569336,30.479999542236328,329.1700134277344,60.689998626708984,48.029998779296875,317.510009765625,165.05999755859375,47.90999984741211,127.69598388671875,59.810001373291016,261.6099853515625,42.849998474121094,54.15999984741211,326.7799987792969,286.8999938964844,58.775001525878906,52.9900016784668,109.48999786376953,87.26000213623047,16.43000030517578,127.45999908447266,30.6200008392334,1577600,5415200,73127400,2287000,3205400,15577400,2482890,15293900,798500,4407200,16815800,3806900,1135800,20538400,11026700,7098300,8340300,19761500,4057200,18822700
2020-01-06,333.7099914550781,57.50529098510742,48.38999938964844,274.8332824707031,173.22372436523438,42.216461181640625,104.31948852539062,53.415184020996094,259.07928466796875,43.099998474121094,52.612606048583984,335.8299865722656,292.8699951171875,59.03154754638672,50.44310760498047,110.16999816894531,78.5611572265625,16.780000686645508,112.7281494140625,31.579999923706055,333.7099914550781,59.88999938964844,48.38999938964844,313.7200012207031,173.4499969482422,47.79999923706055,128.2026824951172,59.93000030517578,266.4100036621094,43.099998474121094,53.56999969482422,335.8299865722656,292.8699951171875,59.26499938964844,54.040000915527344,110.16999816894531,86.51000213623047,16.780000686645508,126.95999908447266,31.579999923706055,333.9100036621094,60.459999084472656,48.86000061035156,313.9200134277344,173.6699981689453,47.81999969482422,128.33651733398438,60.20000076293945,266.6300048828125,43.810001373291016,54.13999938964844,336.3599853515625,293.4100036621094,59.317501068115234,54.20000076293945,110.22000122070312,86.55000305175781,16.790000915527344,127.33000183105469,32.060001373291016,328.19000244140625,59.29999923706055,47.86000061035156,309.6300048828125,164.4499969482422,47.0099983215332,127.34225463867188,59.33000183105469,261.7699890136719,42.380001068115234,53.15999984741211,321.20001220703125,284.6000061035156,57.817501068115234,53.349998474121094,107.44000244140625,85.54000091552734,16.40999984741211,125.9000015258789,31.0,328.2900085449219,59.849998474121094,48.02000045776367,310.8500061035156,165.0,47.13999938964844,127.55258178710938,59.59000015258789,261.8900146484375,42.790000915527344,53.75,323.1199951171875,285.19000244140625,58.08000183105469,53.36000061035156,107.56999969482422,85.91000366210938,16.649999618530273,127.05999755859375,31.010000228881836,1874700,8586000,47934900,2078900,8836200,22183600,2537073,17755200,1026100,4964600,18768700,5663100,1474000,26263600,10982400,6764500,8381400,15952600,4345400,21204700
2020-01-07,333.3900146484375,59.16639709472656,48.25,273.88714599609375,175.77040100097656,41.94266128540039,104.38948822021484,52.52389907836914,259.1377258300781,44.25,57.228607177734375,330.75,292.9100036621094,59.746219635009766,50.55512619018555,109.66999816894531,80.79512786865234,17.030000686645508,114.90350341796875,32.810001373291016,333.3900146484375,61.619998931884766,48.25,312.6400146484375,176.0,47.4900016784668,128.28871154785156,58.93000030517578,266.4700012207031,44.25,58.27000045776367,330.75,292.9100036621094,59.98249816894531,54.15999984741211,109.66999816894531,88.97000122070312,17.030000686645508,129.41000366210938,32.810001373291016,334.7900085449219,62.099998474121094,49.38999938964844,316.5799865722656,176.8699951171875,47.720001220703125,129.0248565673828,59.79999923706055,267.5199890136719,44.70000076293945,58.400001525878906,336.70001220703125,294.5799865722656,60.442501068115234,54.33000183105469,111.55999755859375,89.48999786376953,17.065000534057617,130.89999389648438,32.84000015258789,332.30999755859375,60.13999938964844,48.040000915527344,312.25,172.08999633789062,47.099998474121094,127.53346252441406,58.88999938964844,265.3500061035156,43.029998779296875,55.36000061035156,330.29998779296875,288.0299987792969,59.09749984741211,53.61000061035156,109.52999877929688,86.91000366210938,16.549999237060547,128.4199981689453,31.360000610351562,334.1499938964844,60.27000045776367,49.349998474121094,315.25,173.22999572753906,47.720001220703125,127.81070709228516,59.779998779296875,266.80999755859375,43.18000030517578,55.380001068115234,336.4700012207031,293.2200012207031,59.54999923706055,53.88999938964844,111.5,87.04000091552734,16.8700008392334,129.14999389648438,31.790000915527344,2500800,7970400,58061400,1856500,8272700,16501900,3232977,21876100,915100,4773500,49908200,4703200,1438400,31485600,12015400,6898700,8377400,21146400,7184100,30119600
2020-01-08,337.8699951171875,59.127986907958984,47.83000183105469,270.4704895019531,177.09866333007812,41.96915817260742,105.26077270507812,52.55954360961914,265.37127685546875,45.08000183105469,56.49201202392578,339.260009765625,295.6499938964844,59.8582763671875,50.752017974853516,111.81999969482422,80.55901336669922,16.670000076293945,115.21427154541016,33.93000030517578,337.8699951171875,61.58000183105469,47.83000183105469,308.739990234375,177.3300018310547,47.52000045776367,129.35946655273438,58.970001220703125,272.8800048828125,45.08000183105469,57.52000045776367,339.260009765625,295.6499938964844,60.095001220703125,54.130001068115234,111.81999969482422,88.70999908447266,16.670000076293945,129.75999450683594,33.93000030517578,339.2300109863281,62.20000076293945,48.29999923706055,313.489990234375,178.85000610351562,47.790000915527344,129.88528442382812,59.31999969482422,274.7699890136719,45.7400016784668,58.38999938964844,342.70001220703125,297.69000244140625,60.5099983215332,54.599998474121094,112.63999938964844,89.47000122070312,17.010000228881836,130.57000732421875,34.52000045776367,333.3999938964844,61.25,47.13999938964844,308.4100036621094,174.75,46.810001373291016,128.0305938720703,58.52000045776367,266.79998779296875,43.869998931884766,57.060001373291016,331.04998779296875,293.239990234375,59.537498474121094,53.70000076293945,109.81999969482422,87.91999816894531,16.649999618530273,129.05999755859375,32.459999084472656,333.80999755859375,61.70000076293945,47.849998474121094,312.9800109863281,175.22999572753906,46.970001220703125,128.5946502685547,58.88999938964844,268.0,44.13999938964844,58.09000015258789,331.489990234375,294.55999755859375,59.939998626708984,53.939998626708984,110.4000015258789,88.9000015258789,16.979999542236328,129.33999633789062,32.72999954223633,2248500,4364400,53767000,3197900,7225100,25175900,4545916,23133500,1373900,5636300,29730800,7104500,1740800,27710800,11856700,8293600,7619900,15600900,3546900,43944400
2020-01-09,340.45001220703125,59.50246810913086,48.970001220703125,268.2979431152344,179.36570739746094,41.79252243041992,106.37318420410156,52.85367202758789,267.8558654785156,45.59000015258789,56.285762786865234,335.6600036621094,299.30999755859375,60.515682220458984,50.986419677734375,112.56999969482422,81.64875793457031,17.360000610351562,116.6082763671875,33.970001220703125,340.45001220703125,61.970001220703125,48.970001220703125,306.260009765625,179.60000610351562,47.31999969482422,130.72657775878906,59.29999923706055,274.8999938964844,45.59000015258789,57.310001373291016,335.6600036621094,299.30999755859375,60.755001068115234,54.380001068115234,112.56999969482422,89.91000366210938,17.360000610351562,131.3300018310547,33.970001220703125,341.80999755859375,62.849998474121094,49.959999084472656,312.989990234375,179.89999389648438,47.880001068115234,130.77438354492188,59.5099983215332,277.2699890136719,45.959999084472656,58.47999954223633,343.4200134277344,299.7699890136719,61.48249816894531,54.79999923706055,113.55999755859375,90.72000122070312,17.93000030517578,131.74000549316406,34.470001220703125,338.19000244140625,61.209999084472656,48.38999938964844,303.04998779296875,177.2899932861328,47.06999969482422,129.35946655273438,58.83000183105469,273.57000732421875,44.52000045776367,56.47999954223633,334.6099853515625,294.2300109863281,60.21500015258789,54.029998779296875,111.58999633789062,88.83000183105469,17.040000915527344,130.24000549316406,33.220001220703125,340.1400146484375,62.20000076293945,48.939998626708984,312.32000732421875,178.83999633789062,47.790000915527344,129.7705535888672,59.04999923706055,274.0,45.15999984741211,58.31999969482422,342.0,297.29998779296875,60.962501525878906,54.25,112.98999786376953,89.66000366210938,17.290000915527344,130.6999969482422,34.45000076293945,1626300,5713500,76512800,4239700,5952900,18203600,3902208,18813300,1076300,4640800,22376100,4709300,1403500,25511200,10671000,5944700,9155500,62714200,3526600,29385500
2020-01-10,339.80999755859375,59.02238082885742,48.16999816894531,262.13055419921875,179.9649200439453,41.62472152709961,106.33430480957031,52.532814025878906,268.1969299316406,46.060001373291016,55.657203674316406,329.04998779296875,298.8800048828125,60.83940505981445,51.05205154418945,112.93000030517578,81.96659851074219,17.40999984741211,115.42737579345703,34.0099983215332,339.80999755859375,61.470001220703125,48.16999816894531,299.2200012207031,180.1999969482422,47.130001068115234,130.67877197265625,58.939998626708984,275.25,46.060001373291016,56.66999816894531,329.04998779296875,298.8800048828125,61.08000183105469,54.45000076293945,112.93000030517578,90.26000213623047,17.40999984741211,130.0,34.0099983215332,343.3599853515625,62.709999084472656,49.290000915527344,305.54998779296875,180.67999267578125,47.560001373291016,131.806884765625,60.08000183105469,276.5,46.2400016784668,57.5,338.5,303.3900146484375,62.13750076293945,54.650001525878906,113.70999908447266,92.38999938964844,17.729999542236328,131.80999755859375,34.9900016784668,339.6199951171875,61.20000076293945,48.0,298.79998779296875,178.69000244140625,47.060001373291016,130.31549072265625,58.869998931884766,273.8299865722656,45.36000061035156,56.27000045776367,327.2699890136719,297.45001220703125,60.9375,54.220001220703125,112.2699966430664,89.87000274658203,17.280000686645508,129.82000732421875,33.834999084472656,342.04998779296875,62.529998779296875,49.2599983215332,305.45001220703125,179.83999633789062,47.47999954223633,130.9751434326172,59.56999969482422,276.489990234375,45.59000015258789,57.470001220703125,337.1300048828125,300.7200012207031,61.83250045776367,54.54999923706055,113.63999938964844,90.51000213623047,17.65999984741211,131.80999755859375,34.08000183105469,1480400,4456100,44133700,4070500,5111800,13502600,3405148,15200600,1127400,4512000,19122800,4718300,1258500,31629600,9734800,6965100,9668300,25621700,3234000,34266400
2020-01-13,345.6300048828125,59.348838806152344,48.75,263.8476257324219,183.61016845703125,42.366600036621094,106.2642822265625,53.112152099609375,268.9666748046875,46.349998474121094,56.42326736450195,338.9200134277344,303.8500061035156,62.74685287475586,51.17393493652344,115.27999877929688,82.6113510131836,18.0,115.38298034667969,34.13999938964844,345.6300048828125,61.810001373291016,48.75,301.17999267578125,183.85000610351562,47.970001220703125,130.5927276611328,59.59000015258789,276.0400085449219,46.349998474121094,57.45000076293945,338.9200134277344,303.8500061035156,62.994998931884766,54.58000183105469,115.27999877929688,90.97000122070312,18.0,129.9499969482422,34.13999938964844,345.7300109863281,61.95000076293945,48.86000061035156,303.79998779296875,184.4499969482422,47.97999954223633,130.6309814453125,59.779998779296875,277.8500061035156,46.45000076293945,57.779998779296875,340.8500061035156,305.8599853515625,63.247501373291016,54.790000915527344,115.87999725341797,92.7300033569336,18.0,130.74000549316406,34.34000015258789,341.2200012207031,61.34000015258789,48.2400016784668,299.6700134277344,181.1300048828125,47.29999923706055,129.13002014160156,59.08000183105469,274.8299865722656,45.130001068115234,56.86000061035156,331.510009765625,301.0,61.6875,54.36000061035156,113.86000061035156,90.55000305175781,17.299999237060547,129.77000427246094,33.54999923706055,341.5400085449219,61.47999954223633,48.65999984741211,300.0199890136719,181.25999450683594,47.310001373291016,129.52198791503906,59.16999816894531,276.3299865722656,46.310001373291016,57.0099983215332,331.79998779296875,302.3500061035156,61.915000915527344,54.459999084472656,113.9800033569336,91.05000305175781,17.479999542236328,130.57000732421875,34.290000915527344,2069200,4111100,34266800,2205400,6202600,18237400,3693426,16453300,1697600,3796300,16163000,6290000,1643800,31984000,10858900,9652500,10367800,22393900,4313200,16915800
